"purchase_id","player_id","purchase_amount","purchase_date","payment_method","days_since_install","purchase_segment","is_first_purchase","data_version","created_at"
"c7ecfdf1-21d3-48bd-9bae-74a5941b7dac","7750c868-3330-459c-8036-b2db4139df10",13.06,"2025-05-05","Carrier Billing",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c7ef449d-9b98-4c76-bc4e-c01e598e6f81","f8c816f0-2627-4028-8d9e-c2b234eba0a7",19.40,"2025-05-02","Carrier Billing",25,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c838b455-1688-401f-bfb6-728ed5ccbaf5","000e84ef-a52d-4ccc-9725-d57c76b0ef50",1.15,"2025-03-08","Gift Card",20,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c846598d-50cc-4b93-b7cc-71638c20a762","49656b72-f958-4dca-84db-ce772059a6f1",429.70,"2025-05-07","Google Pay",22,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c8550e7a-520d-42fd-97ba-48768ee298cd","431202b0-85aa-4c4a-a5ab-2ca019e53e26",67.32,"2025-05-28","Debit Card",23,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c85a82c3-9d2c-4909-ac05-fc302491a776","d1dfad98-d496-40d2-a7fd-7317e1310fe1",11.17,"2025-04-17","Google Pay",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c860753a-669a-4741-ad19-7e73443cdc55","a4b804c4-35f9-4b2e-bf40-d9b2463e366f",19.48,"2025-03-26","Debit Card",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c87adb74-3936-4dca-9bdf-a5cbdbfa3496","c4fedcdb-0ed7-47b6-ac7e-5fbcb2421fb4",14.31,"2025-06-19","Credit Card",1,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c896a7e3-bb8f-4e65-a2dd-8f9aac1a3b7a","61eb3097-b1c6-42f3-88ec-81051a7d2f17",8.33,"2025-01-16","Debit Card",4,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c899cb7a-e074-4e2b-b1db-9308496df940","2b17f2f3-c224-4ad4-8c54-6358bd3854e9",3.62,"2025-05-09","Debit Card",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c8acf4b6-78a1-4072-8677-b9d73b1ce9f9","43ac97d1-7379-4170-a53c-ae15a43fb2d2",3.47,"2025-03-23","Google Pay",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c8cb1d6d-d280-49cb-8afa-fb19d907561a","84806fd8-97ae-4c80-9579-79f774a3bc63",197.75,"2025-02-08","Credit Card",20,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c8f149c9-e256-42e4-9bf0-b371e712a2c9","4150c3fc-da03-4f26-8007-4d127ecfdbaf",3.14,"2025-03-22","Credit Card",1,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c8f78013-e393-4ef0-b972-52b004d663b3","72220d31-85bc-4565-8efa-bf35b62bebe9",4.74,"2025-02-07","Debit Card",29,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c90d33ed-b569-41ee-b62f-149f0ae10ee3","20f73bd5-e2a2-4701-acb2-5c9de30f490a",6.04,"2025-03-03","Carrier Billing",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9181330-f293-477f-ad23-857d46741de1","cdaff84f-e810-4642-a048-e74b7db8b8c5",17.06,"2025-02-20","Gift Card",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c92cb6b7-fced-4799-83a2-d44fa9a4d869","ecdd46ce-f34e-4441-a02d-de86d722768c",8.61,"2025-05-04","Carrier Billing",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c93ee542-cbbc-484e-95b2-5757680cd214","7ae5d7c1-7fab-4843-ab6c-a2568f64c1e2",1.42,"2025-03-30","Credit Card",5,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c94497b5-c2d1-4239-a815-9f8c524f1785","f6f481e7-2d87-44d9-9922-1cef736e9f87",6.98,"2025-04-11","Carrier Billing",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9596883-f274-4ebc-8981-716d55c43a23","ab3a999e-6bb9-403c-ab33-a0cf02d5a85b",8.65,"2025-03-20","Paypal",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9644cf5-da07-44c7-a0de-0bf5cf08719c","d99c0d4b-ba6c-4a2b-bf42-d4d6eac75b8b",323.37,"2025-01-04","Carrier Billing",10,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c97f277b-9308-4655-9e9e-4308cdc916a8","cf9652b0-8192-4c1d-8684-3650763ef6eb",11.17,"2025-03-15","Google Pay",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c97faa01-b3e7-41b2-a4ac-1df0cca19f1b","c5749221-cd58-4dd0-9b4e-a6d7bcff8ff4",16.98,"2025-07-28","Apple Pay",30,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9987e7d-3f79-4fbd-95fc-c133bb1d3435","b8515403-f053-45b6-9855-735e939cbaaa",12.16,"2025-06-21","Apple Pay",17,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9ac20d5-e593-45e9-9ca6-f71838991e9e","bce6f198-360d-4ecc-ba91-63ec5f4428e7",7.42,"2025-05-31","Gift Card",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9b610f3-ac3f-4c35-b62b-7906f2e4564f","40bce3d7-eac8-4af0-88ad-d12a0ac25611",9.68,"2025-05-21","Credit Card",5,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9c2e017-ea51-4c14-8419-10c58db8b982","5b3ef266-fbd5-4025-a17c-26f3a462134c",3.41,"2025-05-11","Debit Card",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9c31ea8-c1a5-4ae7-bff9-761ff0e22bc9","cddab601-813d-4362-ba24-b3eab649daf2",19.32,"2025-07-12","Paypal",20,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9d48054-cb6d-47ef-af48-9c4cbe44c00a","18847b25-d323-4d6c-a001-2291e45faad6",214.42,"2025-04-09","Gift Card",26,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9d83798-e7ec-48b2-b73d-b30ab789ed5c","15c05cf7-752d-438a-a930-26f5dc41e9ed",4.68,"2025-04-25","Debit Card",28,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"c9f83414-e39c-4c0c-884e-0e82ea45243a","41c8bc94-1483-48c3-970d-9705e24d3d1b",6.78,"2025-05-30","Carrier Billing",14,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ca17b056-d29c-4843-a3bd-dcaacd81a3d4","a7bacd77-c7c5-4f91-a539-9683bbe986c2",0.87,"2025-04-12","Gift Card",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ca2678b3-a494-4e8a-8321-4342bad795a9","8d8030aa-bc08-4664-8b17-26707f5fac6d",11.10,"2025-06-23","Google Pay",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ca2bc89b-a4e0-44ab-929c-f5c49f4b1a14","6b8dffae-f1b7-47c7-a645-e37f5b3eb688",269.42,"2025-04-03","Gift Card",12,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ca511ab0-3691-43c2-b860-0967a18a8b04","9679efea-ae2a-475c-b0d0-039a3c011d08",18.31,"2025-06-22","Google Pay",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ca9859ce-2325-4713-8901-f37ecb7eef94","1cef67f5-ab08-43b0-921e-8e0bf1c80dfb",14.84,"2025-02-01","Google Pay",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ca9acbac-a668-439e-bb55-a8c642a58fb5","0574a94a-01b1-453f-b95d-79b3c306f68a",11.66,"2025-05-16","Carrier Billing",6,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"caa89061-83ef-41eb-897f-4595ae556590","71c5a055-eb50-472e-a02d-35dbdda0b3a8",4.16,"2025-07-17","Gift Card",17,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"caaec7fc-cc5b-48ae-9c7d-0ddf2de4b577","e89fc7c0-f353-49b8-9354-8c57ad6c2fc5",13.02,"2025-08-10","Apple Pay",11,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cabbd226-ad5c-4df7-b686-07ccc11e909c","43fa32b5-fc02-40bc-acb8-8e0a550a6c16",17.32,"2025-06-06","Gift Card",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"caefb70b-1303-4d59-a3b2-e7fc4eca3313","7ae93832-f223-4cf4-bcf4-392af66c3edd",11.09,"2025-03-07","Paypal",13,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"caf16d91-b9fd-46b8-a782-877f955fc419","9eef3ace-8d47-4563-a270-dcbcebe2d12c",13.66,"2025-05-15","Carrier Billing",1,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cafaac17-a210-4cc6-a273-153dbd12d761","63c439e3-2274-4107-9dc5-e93cd5325423",10.65,"2025-02-23","Carrier Billing",22,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cb31eb47-345b-4703-8364-8024a5ce848a","e508ae6c-5918-4bfc-b5e2-330de6753447",21.27,"2025-06-25","Apple Pay",3,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cb369c7f-1f5c-4804-8ab0-8a9c2ed04342","a709a4ff-6c5b-4ef5-afa2-23b7a2b318b2",18.59,"2025-01-25","Apple Pay",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cb3ae37c-fd34-489f-bd64-ae736930cf7c","7b6622d4-65c4-45e2-982a-0b4cb0f47289",13.31,"2025-04-04","Gift Card",7,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cb4fedfc-6aa0-4e49-8b95-94e4b4bd04c1","217730e7-630d-4c88-9d94-f862893c9c7d",9.20,"2025-07-21","Carrier Billing",17,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cb56eb53-02c7-4a71-9f3a-183acc19d7e2","ac9ba37d-e155-4ad0-8a2a-4495fc133ce2",13.67,"2025-05-27","Carrier Billing",29,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cb96e7bb-3c3c-48f4-be53-cc9492c22ac9","0e1d1d07-c427-4e44-a015-ed199199d982",13.92,"2025-02-01","Paypal",25,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cb982dad-65b1-4c03-b26c-9b9252726e15","bd4a412e-45a8-45f9-81d3-b42e5e6a61f2",10.20,"2025-04-27","Google Pay",6,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cc6a72d8-845b-419b-982b-cbb4944f6083","69e8e94a-cb61-4a55-be9f-30a626281f75",17.35,"2025-05-09","Debit Card",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cc9aeeef-dce2-4e67-9853-f652e2f54797","af75b317-5159-431d-ac87-dad4c35ca0d3",18.14,"2025-04-06","Gift Card",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ccce7fe8-76ec-4b40-ac9b-28656668e0a3","c4d3524b-e455-4ce6-9610-1d0b0c4c9f0f",306.61,"2025-01-31","Google Pay",18,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ccd5a0ee-7723-4d0a-b0d6-fe57c62bb18b","6f16f229-3ecf-4618-b571-c1e902734af3",487.96,"2025-03-28","Gift Card",13,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cce4ff9a-ccc9-43a4-9462-96b96c0ea3b1","bcea9e79-d7cf-4a9c-9115-40770ba0ab08",18.85,"2025-06-18","Paypal",5,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ccfeb57b-f82d-43e9-8403-9d14013e3595","e790e9bf-d60a-49e1-bc45-8d7da59f971e",7.41,"2025-08-01","Gift Card",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cd00a299-1c16-4c76-b2de-1f877c70ccfb","b7cdff44-96a3-43ab-9e42-81d3ba65056c",19.48,"2025-07-30","Gift Card",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cd34c1b9-efae-4fa1-8a63-b9eeacde19f9","9c7aefc3-cceb-430e-a45f-671df1a87a40",12.64,"2025-07-01","Google Pay",30,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cd470509-ba6e-454c-bd66-3bfaef5c31f1","1a617363-2cee-43a1-b148-5b1e5b69250a",14.40,"2025-06-02","Gift Card",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cda30184-c986-4018-be7e-b6adb4dc40be","8441239f-3955-49c9-ad1c-9f833a752ff6",10.75,"2025-07-04","Carrier Billing",12,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cdc4f22e-1c66-4d82-8b29-8d505de5e439","a6616afb-71ed-423c-b01a-3798813cf0e6",16.32,"2025-04-12","Gift Card",6,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cdca29aa-a196-4287-a352-f96ef9084610","1113362f-9235-4f49-adb9-80404ae57323",11.19,"2025-08-04","Debit Card",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cdf42d1d-170c-40fb-b7ca-716fa309c526","f8a983e2-c023-438e-8f74-6cf097fa87e8",420.32,"2025-04-29","Carrier Billing",1,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cdf78776-396a-48fe-9879-363335c0b378","ea7d281b-a700-41f4-bdea-9d0bd0bc55c0",0.91,"2025-05-02","Apple Pay",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce28a2a1-8675-4a32-ad84-ec4af10db926","1016c63c-9427-4548-8bb9-98d1b2d1b670",15.88,"2025-06-11","Gift Card",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce349e33-b9e6-4c0d-8aaf-a28cc222519c","43c9ebef-6a95-4ae8-92e4-62aa90bb526b",9.26,"2025-07-02","Gift Card",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce3ba710-fe29-4e9f-bf25-449cfce720c0","9cdd041e-6008-4d17-8b31-f32ab94f9385",16.05,"2025-03-28","Credit Card",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce490f3f-08db-4bb9-8442-e2de4b9e295f","7971f5b7-749f-4845-b3c3-9795e013d14a",9.67,"2025-03-01","Credit Card",1,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce49bff0-5523-4427-87e2-6946a0b952ed","fee1016d-4dda-4ba6-bd68-b2d7495897f0",13.47,"2025-06-14","Apple Pay",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce552ce5-4feb-4ae6-9bea-4ded83d1ee2a","1c74fac6-b8f4-49cd-b8a4-74a755594d0f",7.22,"2025-01-30","Debit Card",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce7c7ba0-65e3-4ffe-96fd-99f6e7b4ed3b","b755344c-abe0-4b1d-bcdc-0520439dd204",10.35,"2025-03-01","Paypal",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce7ded6d-b1cf-4684-9b3b-5df5db13c92d","0d5a846f-d551-4989-a3b8-4338a1c8cabe",9.39,"2025-08-06","Apple Pay",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce900c1b-ca00-4670-8661-0c537927635e","9286205e-1e76-4034-909f-eff84d09c81b",2.14,"2025-05-16","Apple Pay",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ce92e025-15d7-4082-84ff-b20fb0fe9bd6","766782db-7aa0-4065-a3c7-e5b072e8a69a",13.08,"2025-06-18","Carrier Billing",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cea81fda-5091-4c2e-973e-3ec5def90c0f","e512dfac-727d-4abe-bb9d-2f16eb80b836",15.27,"2025-01-05","Debit Card",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"ceaf56f8-c850-4e95-b03d-c523ce60d1d2","b9bfbb5c-f805-4a44-b96c-bce452339831",0.67,"2025-05-15","Paypal",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cee04152-f11a-4d45-bde4-fd94ea79f381","90cb25a8-c975-47c1-adbb-5e43a1eb4ddc",15.44,"2025-02-20","Apple Pay",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cee347e5-2e04-4b5e-b87f-ee2296ec3b30","7c9cd5de-a5dd-4489-8bbf-d961a2849a40",1.64,"2025-02-09","Paypal",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cf00a5c3-06e9-4bef-9083-8ddb482f6077","26ea2470-3884-4675-b4d4-5303a06b62a6",457.30,"2025-06-13","Carrier Billing",9,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cf018f4c-a300-436d-a902-0eb8c25ec31d","a48782e4-26df-4f96-93cf-5e257242f1ed",12.55,"2025-06-19","Debit Card",16,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cf464d5c-4ea2-463b-99e2-0e78bf8be535","7ddde45b-22a7-431a-bd45-14c104b99515",468.05,"2025-04-03","Paypal",24,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cf577c22-eb45-4320-8386-93042152603c","b5a9812a-0c1f-4721-aea8-b90bc7fd13e7",1.58,"2025-03-06","Gift Card",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cf8a38bd-1857-4807-8dbe-0c890b18ef8d","9a344daf-ee80-4ff3-9d60-4a34edc8c65f",376.41,"2025-08-04","Apple Pay",14,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cf982cea-149a-4120-84aa-8cd930703b79","47567955-e5fc-4dd9-92af-93a10faa44d0",12.53,"2025-03-10","Google Pay",14,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cfd89496-fe23-4529-b416-254a4f62d4ce","7153e457-385c-4705-bf52-658354dfd05f",18.92,"2025-05-21","Google Pay",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"cfe6d5e6-795a-4e84-b769-d5d200f8bd81","29f9bc7d-b1cc-4968-9ff8-1487e168f755",13.43,"2025-04-26","Google Pay",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d00517df-1bb1-4501-aac5-0be8ecace4c5","4381a247-2d70-46fe-8f52-9c53053e6103",10.06,"2025-05-23","Gift Card",12,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0249968-b44c-4a3a-ab71-af2d1d1ef3b6","67f677e3-5e59-4110-a5ed-a47a9221623c",0.60,"2025-03-22","Google Pay",14,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d028fe39-089e-4630-bf9c-2a50d5aedc0c","ba478a10-df2b-4c63-88c7-185f740e3738",16.03,"2025-04-19","Credit Card",28,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d06449d7-4fbb-46a8-aab7-56eede222cec","9840f424-718d-4fa0-96c4-a32235232e7c",14.59,"2025-01-20","Google Pay",30,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0bbd591-199e-4ad0-9bac-34ff21329570","d8f3f4ed-4f1e-4f55-b3d3-e5619703eb6d",2.45,"2025-01-09","Apple Pay",17,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0d42f83-a557-4bb6-a653-a20e95546ec6","dfd2dbbe-5d23-417b-b3ce-5d6ccd5582d9",13.07,"2025-06-27","Credit Card",11,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0dc0eaf-9279-4fb9-977f-e2be51b3802f","87291909-41d2-45af-bf0d-b00de5a39dd6",982.03,"2025-06-21","Debit Card",6,"Whale",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0dc1684-01b3-47c1-be44-3385d0521af2","9a92956a-6729-42dd-859f-10505fd21535",14.60,"2025-02-13","Google Pay",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0df4ae0-c795-4b3f-98f5-a8331906634d","3128eec4-bd55-4f23-aa64-251a72112081",3.75,"2025-06-09","Paypal",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0f9c601-cff6-4133-b495-30410db6cf2f","7f2925d3-b39d-4310-aac0-9c384e003427",14.97,"2025-04-09","Debit Card",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d0fcd58d-689b-45d1-8f08-be6d7b19eaf3","960acd70-421e-413b-954c-329d355bf0bd",2.43,"2025-05-16","Paypal",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d101f788-b2d6-4bfc-bb36-1d5b61cc258a","e7273d46-5940-42c5-9223-a065a5d56f0d",438.93,"2025-01-08","Debit Card",20,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d142c3f3-a4eb-421e-a6e2-d7ad65741779","cbe89aa3-5305-4097-9e47-79e0e08145e6",16.06,"2025-01-04","Debit Card",16,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d15a30af-62ea-4c1e-a41b-aae7dbbc5545","c4b6c55c-7cef-49ad-ba8b-eb947bb6d59e",12.99,"2025-01-31","Carrier Billing",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d15f8665-7401-4ee0-a691-2b6e5e99a702","1ed2f60c-2cfc-48f0-b941-298965e116d5",2.96,"2025-05-10","Gift Card",16,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d16013bd-e5e8-4b35-9614-641524e2513a","80b55150-e7d5-47cb-b9f8-b2d41b5c2a35",13.62,"2025-06-20","Gift Card",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d1696eb5-0116-4a81-9342-1f1a294285f1","1f66f184-a68e-4b24-a9c7-c027103bbb1b",303.31,"2025-05-13","Apple Pay",23,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d182c3ac-0266-4d1f-95f6-0a8bb2411ed0","52edd784-38df-4d45-b824-487fb66a2043",4.55,"2025-06-30","Credit Card",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d19304d8-3256-4a6d-bc39-ec2c1d8f9017","d029175b-dfea-48b6-af93-626e0a6cc5d6",4.34,"2025-01-25","Debit Card",13,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d1954327-5ff3-4d38-a23b-018b3b2c5309","7a683083-ccec-4635-a5eb-7a29e025b44a",3.56,"2025-02-16","Apple Pay",20,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d1b6fae4-9ed2-44b8-960b-c12a55a6e15c","28b40658-dcff-4f23-b0f7-a2274d46ed53",0.60,"2025-02-10","Debit Card",29,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d1bee3d8-0f9f-494f-a5b5-dcfe65dc11e6","7ac770dc-345e-41e6-a5c0-a12d41c2e434",11.72,"2025-06-20","Gift Card",29,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d1d66c6b-00fb-46fb-b0f6-5be8395470b5","d4630dd0-f215-4d9b-9312-06155471ed68",7.43,"2025-04-11","Google Pay",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d207a14c-85e0-4a83-92d7-ec4903f8b055","f4980c65-4c8d-429d-8e40-d623be57be5a",19.77,"2025-05-11","Apple Pay",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d21b9d3b-1a9f-4a57-9274-be492d40896d","a134abf5-84d9-4f0e-865d-b68b18ffd56b",12.02,"2025-03-12","Debit Card",22,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d24caaad-4e94-4222-8eb7-1046dbe8f2c4","ecbb70b7-e481-49fc-96e9-d03962276a7a",1.07,"2025-01-05","Debit Card",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d252949d-b7d8-4a88-b005-87b4b0016699","081b75d3-fc00-425b-abbb-121c28a1db64",5.46,"2025-01-31","Paypal",25,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d261bb87-d1c6-4e4d-9684-085e32bf652e","42e6ea8b-b3ff-436c-a7fe-f695632e4781",5.12,"2025-05-02","Paypal",22,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d2654d0e-fc0c-4488-9bb7-b46249bfa1f2","52300ab0-7d15-4f3b-8734-06a172addc6d",16.64,"2025-02-22","Carrier Billing",20,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d267491f-8abd-40a5-a4fb-cf8347985fe9","abf24004-7530-4ce7-912b-13b0c8864d99",9.71,"2025-01-24","Google Pay",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d26798e7-9367-4b16-8806-f996174489c0","7b377857-7dfd-49db-bc9f-4aefb8db77d0",16.08,"2025-05-31","Carrier Billing",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d277d3a3-0a90-4f6e-9d05-da99469b89c0","ff279659-4064-4a33-aed0-6a6ddcc9507e",316.05,"2025-07-24","Credit Card",4,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d28aaf47-8ab6-4565-85f9-440e3d79927f","cd2ba3e8-0d9a-4a98-bcc4-c8440f6c27f7",5.30,"2025-01-19","Credit Card",4,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d290e406-2b12-4657-a313-22813719efad","390325f9-8340-49be-8321-4d67a2269d24",1.28,"2025-07-08","Carrier Billing",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d2b46cb7-5a91-43aa-9a44-2928807eaeef","8ed555ed-3bb2-4324-8dee-a2a866d88b3d",9.87,"2025-04-30","Credit Card",16,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d2c80490-aebf-4f4c-ab41-aacfa28c2735","fbdb2f58-700f-4fec-be1f-c16807ff79f1",293.07,"2025-07-07","Debit Card",8,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d2e2e63e-8645-4490-9144-febda35d805f","a5ce6351-8348-4c59-b415-9b09b15a213a",18.45,"2025-07-17","Paypal",17,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d2eda160-3e22-4d0f-a713-5a19bccda782","11826044-01a7-4201-af8a-5a93cc6a9b38",7.27,"2025-05-28","Gift Card",17,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d30c312b-05cf-40b5-9304-b2eec319d42a","fec609da-2a15-4fa8-a52b-26b8253a75ac",10.21,"2025-03-14","Credit Card",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d327771d-c407-4e7d-974a-a6f8299b120e","d5b070d5-6968-41c4-ab80-37fe48b0bd8a",0.46,"2025-03-16","Carrier Billing",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"d32c123e-0598-4a86-aae4-f87c540a9caf","41f85b04-01ad-4afb-90de-891c2b6733e3",3327.10,"2025-05-14","Gift Card",21,"Whale",True,"2026-05-28","2026-05-28 20:42:17.731668"
